,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo,posse_de_veiculo,posse_de_imovel
2014,0,Working,Secondary / secondary special,Married,House / apartment,34.5,7.2,1,1,1,0,2.0,False,1,1,1
2019,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.1,,1,0,0,0,2.0,False,0,0,1
2020,1,Pensioner,Secondary / secondary special,Married,Municipal apartment,57.7,,1,0,0,0,3.0,False,0,0,0
2021,2,Commercial associate,Secondary / secondary special,Married,House / apartment,27.9,6.3,1,0,0,0,4.0,False,0,0,1
2025,0,Working,Secondary / secondary special,Married,House / apartment,27.6,1.4,1,0,0,1,2.0,False,0,0,0
2026,1,State servant,Secondary / secondary special,Civil marriage,House / apartment,33.8,1.2,1,0,0,0,3.0,False,0,1,1
2028,0,Working,Secondary / secondary special,Civil marriage,House / apartment,33.9,3.9,1,1,1,0,2.0,False,0,0,1
2030,0,Working,Secondary / secondary special,Single / not married,House / apartment,55.6,28.1,1,0,0,0,1.0,False,0,0,1
2032,0,Working,Secondary / secondary special,Married,House / apartment,59.5,5.6,1,0,0,0,2.0,False,1,0,1
2034,1,Working,Secondary / secondary special,Married,Rented apartment,28.5,7.5,1,1,1,0,3.0,False,1,0,1
2037,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.1,,1,0,0,0,2.0,False,0,0,1
2045,1,Working,Higher education,Married,House / apartment,40.5,13.3,1,0,0,0,3.0,False,0,1,1
2049,0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.4,,1,0,1,0,1.0,False,0,0,1
2052,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.4,,1,0,0,0,2.0,False,0,0,1
2054,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.2,,1,0,0,0,1.0,False,0,0,1
2059,0,Working,Secondary / secondary special,Married,House / apartment,38.5,10.4,1,1,0,0,2.0,False,1,0,1
2069,1,Pensioner,Secondary / secondary special,Married,House / apartment,47.9,,1,0,0,0,3.0,False,0,1,1
2072,2,Working,Lower secondary,Civil marriage,House / apartment,31.0,2.8,1,0,0,0,4.0,False,0,0,1
2073,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.1,5.9,1,0,1,1,1.0,False,0,0,0
2080,1,Working,Secondary / secondary special,Married,With parents,28.1,4.0,1,0,0,0,3.0,False,0,0,0
2084,2,State servant,Secondary / secondary special,Married,House / apartment,33.8,3.3,1,0,0,0,4.0,False,0,1,1
2086,0,Working,Secondary / secondary special,Married,With parents,24.4,4.4,1,1,0,0,2.0,False,1,1,1
2089,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.2,,1,0,1,0,1.0,False,0,0,1
2092,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63.8,,1,0,1,0,2.0,False,1,1,1
2098,2,Working,Secondary / secondary special,Single / not married,House / apartment,31.5,11.0,1,0,0,0,3.0,False,1,0,1
2102,0,Working,Secondary / secondary special,Married,House / apartment,54.6,3.1,1,0,0,0,2.0,False,0,0,1
2106,0,Commercial associate,Higher education,Married,House / apartment,28.0,4.7,1,0,0,0,2.0,False,0,1,1
2114,1,Commercial associate,Secondary / secondary special,Married,House / apartment,32.1,9.8,1,0,0,0,3.0,False,1,1,0
2115,0,Working,Higher education,Single / not married,House / apartment,46.5,3.9,1,1,1,0,1.0,False,0,0,1
2117,0,Commercial associate,Higher education,Married,With parents,34.6,14.1,1,0,0,0,2.0,False,0,1,1
2119,0,Working,Secondary / secondary special,Married,House / apartment,39.5,12.5,1,1,1,0,2.0,False,0,0,1
2121,1,Working,Higher education,Separated,House / apartment,41.4,4.3,1,0,0,0,2.0,False,0,0,1
2125,2,Working,Secondary / secondary special,Married,House / apartment,39.3,4.8,1,0,0,0,4.0,False,0,0,1
2127,0,Working,Secondary / secondary special,Married,With parents,42.6,21.4,1,0,1,0,2.0,False,1,0,1
2131,1,Working,Higher education,Single / not married,House / apartment,27.7,0.2,1,0,1,0,2.0,False,0,0,1
2134,1,Working,Higher education,Single / not married,House / apartment,27.7,0.2,1,0,1,0,2.0,True,0,0,1
2136,0,Working,Secondary / secondary special,Married,House / apartment,36.7,0.5,1,0,0,0,2.0,False,1,1,0
2138,0,Pensioner,Secondary / secondary special,Widow,House / apartment,54.8,,1,0,1,0,1.0,False,0,0,1
2139,0,Commercial associate,Higher education,Married,House / apartment,62.2,37.5,1,0,1,0,2.0,False,0,0,1
2140,0,State servant,Secondary / secondary special,Single / not married,House / apartment,37.2,13.4,1,0,0,0,1.0,False,1,1,1
2141,0,Working,Higher education,Married,House / apartment,49.7,3.4,1,0,0,0,2.0,False,0,0,1
2142,0,Working,Secondary / secondary special,Married,With parents,30.4,0.9,1,0,0,0,2.0,False,1,0,0
2143,0,Commercial associate,Higher education,Single / not married,House / apartment,38.9,18.9,1,0,0,0,1.0,False,1,0,1
2144,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.8,23.7,1,0,0,0,2.0,False,0,0,1
2148,0,Working,Secondary / secondary special,Married,House / apartment,40.4,2.4,1,1,1,0,2.0,False,0,0,1
2149,1,Commercial associate,Higher education,Married,House / apartment,31.9,1.1,1,0,0,0,3.0,False,0,0,1
2152,0,Pensioner,Higher education,Married,House / apartment,65.4,,1,0,0,0,2.0,False,0,0,1
2155,0,Working,Higher education,Single / not married,House / apartment,32.8,0.8,1,0,0,0,1.0,False,0,0,1
2156,1,Working,Secondary / secondary special,Separated,With parents,42.2,4.4,1,0,0,0,2.0,False,1,0,0
2162,0,Working,Secondary / secondary special,Married,House / apartment,54.0,0.8,1,0,0,0,2.0,False,0,0,1
2163,1,Working,Secondary / secondary special,Married,House / apartment,33.9,6.1,1,1,1,0,3.0,False,0,0,0
2166,1,Working,Incomplete higher,Married,With parents,35.4,0.9,1,0,0,0,3.0,False,1,1,1
2168,0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.3,14.1,1,0,0,0,2.0,False,1,0,0
2170,0,Commercial associate,Higher education,Single / not married,House / apartment,38.8,5.7,1,0,0,0,1.0,False,0,0,1
2172,3,Working,Secondary / secondary special,Married,House / apartment,40.0,2.4,1,0,0,0,5.0,False,0,1,1
2175,0,Pensioner,Lower secondary,Civil marriage,House / apartment,67.1,,1,0,1,0,2.0,False,0,1,1
2177,0,Working,Secondary / secondary special,Married,House / apartment,51.0,9.8,1,1,1,0,2.0,False,0,0,0
2178,0,Commercial associate,Higher education,Separated,House / apartment,63.8,0.4,1,0,0,0,1.0,False,0,1,1
2179,0,Pensioner,Incomplete higher,Widow,House / apartment,60.9,,1,0,1,0,1.0,False,0,0,1
2181,1,Commercial associate,Secondary / secondary special,Married,House / apartment,48.2,8.0,1,0,0,0,3.0,False,0,1,1
2182,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,29.7,1.1,1,0,1,0,1.0,False,0,0,1
2183,1,Working,Secondary / secondary special,Married,House / apartment,31.9,4.6,1,0,1,0,3.0,False,0,0,0
2184,1,Working,Secondary / secondary special,Single / not married,House / apartment,27.3,1.2,1,0,0,0,2.0,False,0,0,0
2186,0,Pensioner,Lower secondary,Married,House / apartment,62.9,,1,0,1,0,2.0,False,1,1,0
2187,1,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,38.2,9.9,1,0,0,0,3.0,False,0,0,1
2189,0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.4,1.2,1,0,0,0,2.0,False,1,0,1
2190,3,Commercial associate,Secondary / secondary special,Married,House / apartment,33.6,3.0,1,0,0,0,5.0,False,0,1,1
2192,0,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,47.8,7.3,1,1,1,0,1.0,False,0,0,0
2193,0,Working,Secondary / secondary special,Married,House / apartment,40.9,11.2,1,0,1,0,2.0,False,0,0,0
2194,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.1,5.0,1,1,0,0,2.0,False,0,0,0
2195,0,Working,Secondary / secondary special,Married,House / apartment,56.1,0.5,1,0,0,0,2.0,False,1,1,1
2196,1,Working,Higher education,Married,House / apartment,39.0,19.2,1,1,1,0,3.0,False,0,0,0
2197,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,43.0,1.2,1,1,1,0,1.0,False,0,0,1
2198,0,Working,Higher education,Married,House / apartment,50.0,15.8,1,0,1,0,2.0,False,0,0,1
2199,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.8,,1,0,1,0,2.0,True,0,0,1
2201,0,Commercial associate,Higher education,Married,House / apartment,44.0,10.5,1,0,1,0,2.0,False,0,0,0
2202,0,Working,Secondary / secondary special,Married,House / apartment,37.5,4.0,1,0,1,0,2.0,False,1,1,0
2203,0,Working,Secondary / secondary special,Married,House / apartment,42.8,4.5,1,0,0,0,2.0,False,1,1,1
2204,1,Commercial associate,Secondary / secondary special,Married,House / apartment,25.0,0.5,1,0,0,0,3.0,False,0,1,0
2205,0,Working,Secondary / secondary special,Civil marriage,House / apartment,47.3,23.7,1,0,1,0,2.0,False,0,1,0
2206,0,Working,Secondary / secondary special,Single / not married,House / apartment,43.8,14.8,1,1,0,0,1.0,False,1,0,0
2207,1,Commercial associate,Higher education,Married,House / apartment,29.1,1.4,1,0,0,0,3.0,False,0,0,0
2208,0,Working,Secondary / secondary special,Married,House / apartment,29.6,4.1,1,1,0,0,2.0,False,0,0,0
2209,1,Working,Secondary / secondary special,Married,House / apartment,44.9,0.5,1,0,0,0,3.0,False,1,1,1
2210,0,Working,Secondary / secondary special,Married,House / apartment,40.0,2.8,1,0,0,0,2.0,False,1,1,1
2211,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.9,,1,0,1,0,2.0,False,0,1,1
2212,1,Commercial associate,Secondary / secondary special,Married,Office apartment,35.6,6.4,1,0,0,0,3.0,False,1,1,0
2213,1,Working,Secondary / secondary special,Married,House / apartment,43.7,22.9,1,1,0,0,3.0,False,0,0,0
2214,0,State servant,Secondary / secondary special,Married,House / apartment,41.6,8.3,1,0,1,0,2.0,False,0,1,0
2215,0,Working,Secondary / secondary special,Married,House / apartment,44.6,15.9,1,1,1,0,2.0,False,0,0,1
2216,0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.5,4.8,1,1,1,0,2.0,False,1,0,1
2217,0,Working,Secondary / secondary special,Married,House / apartment,35.4,4.9,1,0,0,0,2.0,False,1,0,0
2218,0,Working,Higher education,Civil marriage,House / apartment,30.6,3.5,1,1,1,0,2.0,False,0,1,0
2219,0,Working,Incomplete higher,Single / not married,House / apartment,27.0,2.2,1,0,0,0,1.0,False,1,0,0
2220,0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,2.1,1,1,1,1,2.0,False,1,0,0
2222,0,Working,Secondary / secondary special,Married,House / apartment,49.9,0.6,1,0,0,0,2.0,False,1,1,0
2223,1,State servant,Secondary / secondary special,Married,House / apartment,51.7,10.8,1,0,0,0,3.0,False,1,1,1
2224,0,State servant,Secondary / secondary special,Widow,House / apartment,49.8,30.7,1,0,0,0,1.0,False,0,0,1
2225,0,Working,Secondary / secondary special,Married,House / apartment,27.4,4.2,1,0,0,0,2.0,False,0,1,1
2226,0,Working,Secondary / secondary special,Single / not married,House / apartment,38.6,12.9,1,1,1,0,1.0,False,0,0,0
2227,1,Commercial associate,Higher education,Single / not married,House / apartment,40.0,0.3,1,0,0,0,2.0,False,0,0,0
2228,0,Commercial associate,Higher education,Married,House / apartment,34.7,6.8,1,0,0,1,2.0,False,0,1,0
2229,0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.8,6.7,1,0,0,0,2.0,False,0,0,0
2230,0,Working,Secondary / secondary special,Married,House / apartment,37.5,0.7,1,1,0,0,2.0,False,1,1,0
2232,0,Working,Secondary / secondary special,Single / not married,House / apartment,36.4,2.7,1,0,0,0,1.0,False,1,0,1
2233,1,Commercial associate,Higher education,Married,House / apartment,27.7,3.2,1,0,0,0,3.0,False,0,1,1
2234,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.9,,1,0,0,0,2.0,False,0,0,1
2235,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.7,,1,0,0,0,1.0,False,0,0,1
2236,0,Working,Secondary / secondary special,Married,House / apartment,46.3,1.8,1,0,1,0,2.0,False,0,0,1
2237,0,Pensioner,Secondary / secondary special,Married,House / apartment,54.8,,1,0,0,0,2.0,False,0,0,0
2239,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.1,15.4,1,0,1,0,2.0,False,0,1,0
2240,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45.2,20.6,1,0,0,0,2.0,False,0,0,0
2241,0,Working,Secondary / secondary special,Married,House / apartment,25.8,6.1,1,0,1,0,2.0,False,0,0,0
2243,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44.4,9.3,1,1,0,0,2.0,False,0,0,0
2244,0,Pensioner,Higher education,Married,House / apartment,63.8,,1,0,1,0,2.0,False,0,0,0
2245,0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.9,3.5,1,1,1,0,2.0,False,0,1,0
2246,1,Working,Secondary / secondary special,Married,House / apartment,41.5,22.4,1,0,0,0,3.0,False,1,1,1
2247,0,Pensioner,Lower secondary,Married,House / apartment,64.0,,1,0,0,0,2.0,False,0,0,1
2248,0,Working,Secondary / secondary special,Married,House / apartment,33.8,3.1,1,0,0,0,2.0,False,1,1,1
2249,0,Working,Secondary / secondary special,Married,House / apartment,32.1,8.8,1,0,0,0,2.0,False,1,1,1
2251,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.1,1.8,1,0,0,0,1.0,False,1,1,1
2252,2,State servant,Higher education,Married,House / apartment,41.6,21.7,1,0,0,0,4.0,False,1,1,1
2253,1,Working,Secondary / secondary special,Married,House / apartment,31.5,10.4,1,0,0,0,3.0,False,1,1,1
2255,0,Working,Secondary / secondary special,Married,House / apartment,51.6,20.7,1,1,1,0,2.0,False,0,0,1
2256,1,Working,Higher education,Single / not married,House / apartment,28.7,9.5,1,0,1,0,2.0,False,0,0,1
2257,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,41.7,9.8,1,0,0,0,1.0,False,1,0,1
2258,2,Working,Secondary / secondary special,Civil marriage,House / apartment,34.3,10.5,1,0,0,0,4.0,False,0,0,1
2259,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.4,,1,0,0,0,2.0,False,0,0,1
2260,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,61.5,,1,0,1,0,2.0,False,0,0,1
2262,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,40.3,4.8,1,0,0,0,2.0,False,0,0,1
2263,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.6,,1,0,0,0,2.0,False,0,0,1
2264,2,Commercial associate,Incomplete higher,Married,House / apartment,43.6,10.1,1,1,0,0,4.0,False,1,1,1
2265,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.3,,1,0,0,0,2.0,False,0,0,1
2266,0,Working,Secondary / secondary special,Widow,House / apartment,62.0,39.3,1,0,0,0,1.0,False,0,0,1
2267,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.9,4.1,1,0,0,0,2.0,False,0,1,1
2268,1,Working,Higher education,Married,House / apartment,35.6,2.0,1,0,0,0,3.0,False,1,1,0
2269,1,Working,Incomplete higher,Married,Rented apartment,27.0,1.3,1,0,0,0,3.0,False,1,1,1
2270,0,State servant,Higher education,Married,House / apartment,37.0,17.5,1,0,1,0,2.0,False,0,0,1
2271,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.4,,1,0,1,0,2.0,False,0,0,1
2272,2,Commercial associate,Higher education,Married,House / apartment,34.8,2.4,1,1,1,0,4.0,False,1,0,1
2274,0,Working,Secondary / secondary special,Married,House / apartment,33.9,10.0,1,1,1,0,2.0,False,1,1,1
2275,0,Working,Secondary / secondary special,Married,House / apartment,37.2,9.5,1,0,0,0,2.0,False,0,0,1
2276,1,Working,Higher education,Single / not married,House / apartment,37.6,3.4,1,0,1,0,2.0,False,0,0,1
2277,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,49.7,1.8,1,0,0,0,1.0,False,0,0,1
2279,0,Working,Secondary / secondary special,Married,With parents,44.3,0.8,1,0,0,0,2.0,False,0,0,0
2280,0,Working,Secondary / secondary special,Married,House / apartment,49.5,4.9,1,0,0,0,2.0,False,0,0,1
2281,0,Working,Higher education,Single / not married,House / apartment,27.2,1.2,1,0,0,0,1.0,False,1,1,1
2282,0,Working,Incomplete higher,Married,Municipal apartment,32.0,6.7,1,1,0,0,2.0,False,1,1,1
2283,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.3,,1,0,0,0,2.0,False,0,1,0
2284,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,39.1,6.0,1,0,0,0,1.0,False,1,1,1
2285,0,Pensioner,Secondary / secondary special,Married,House / apartment,54.0,,1,0,0,0,2.0,False,0,1,1
2286,0,Commercial associate,Higher education,Widow,House / apartment,53.4,14.6,1,0,1,0,1.0,False,0,1,1
2287,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,43.7,4.5,1,0,0,0,2.0,False,1,1,0
2288,0,Working,Secondary / secondary special,Married,Municipal apartment,54.6,8.8,1,0,0,0,2.0,False,0,0,0
2289,3,Commercial associate,Secondary / secondary special,Married,Municipal apartment,37.5,19.4,1,0,0,0,5.0,False,1,1,0
2290,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.5,,1,0,0,0,1.0,False,0,0,1
2291,1,Working,Higher education,Married,House / apartment,29.1,2.5,1,0,0,0,3.0,False,0,1,0
2292,0,Pensioner,Secondary / secondary special,Separated,House / apartment,63.0,,1,0,1,0,1.0,False,1,1,1
2293,1,Working,Secondary / secondary special,Married,House / apartment,28.4,1.8,1,0,1,0,3.0,False,1,1,1
2294,0,Working,Secondary / secondary special,Married,House / apartment,48.2,9.3,1,0,0,0,2.0,False,0,0,1
2295,3,State servant,Secondary / secondary special,Married,House / apartment,36.3,5.0,1,0,0,0,5.0,False,0,0,1
2296,0,Working,Higher education,Married,House / apartment,32.4,1.8,1,0,0,0,2.0,False,1,1,0
2297,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.4,,1,0,1,0,2.0,False,1,1,1
2298,2,State servant,Higher education,Married,House / apartment,30.3,7.7,1,1,0,0,4.0,False,0,0,0
2310,1,State servant,Secondary / secondary special,Married,House / apartment,40.0,5.8,1,1,1,0,3.0,False,0,1,0
2311,2,Working,Secondary / secondary special,Married,House / apartment,32.0,1.6,1,0,0,0,4.0,False,1,1,1
2312,2,Working,Higher education,Married,House / apartment,38.1,19.0,1,1,1,0,4.0,False,0,0,1
2314,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,43.0,0.6,1,0,0,1,1.0,False,0,0,0
2316,0,Pensioner,Higher education,Widow,House / apartment,67.8,,1,0,1,0,1.0,False,0,0,0
2317,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.7,,1,0,0,0,2.0,False,0,0,1
2319,1,Commercial associate,Secondary / secondary special,Married,House / apartment,34.2,9.8,1,0,0,0,3.0,False,0,0,1
2325,0,Working,Secondary / secondary special,Married,House / apartment,50.7,9.9,1,0,0,0,2.0,False,0,0,1
2327,0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.4,5.5,1,0,0,0,2.0,False,0,1,1
2329,0,Pensioner,Lower secondary,Single / not married,House / apartment,58.4,,1,0,0,0,1.0,False,0,0,1
2333,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.5,,1,0,0,0,2.0,False,0,0,1
